2.61712,2.00000,61712.00000,34.03158,-118.44425
3.00601,3.00000,601.00000,0.00000,0.00000
3.00631,3.00000,631.00000,0.00000,0.00000
3.00632,3.00000,632.00000,0.00000,0.00000
3.00633,3.00000,633.00000,0.00000,0.00000
3.00641,3.00000,641.00000,0.00000,0.00000
3.00642,3.00000,642.00000,0.00000,0.00000
3.00643,3.00000,643.00000,0.00000,0.00000
3.00671,3.00000,671.00000,0.00000,0.00000
3.00672,3.00000,672.00000,0.00000,0.00000
3.01021,3.00000,1021.00000,0.00000,0.00000
3.01022,3.00000,1022.00000,0.00000,0.00000
3.01091,3.00000,1091.00000,0.00000,0.00000
3.01092,3.00000,1092.00000,0.00000,0.00000
3.01093,3.00000,1093.00000,0.00000,0.00000
3.01101,3.00000,1101.00000,0.00000,0.00000
3.01102,3.00000,1102.00000,0.00000,0.00000
3.01121,3.00000,1121.00000,0.00000,0.00000
3.01161,3.00000,1161.00000,0.00000,0.00000
3.01162,3.00000,1162.00000,0.00000,0.00000
3.01232,3.00000,1232.00000,0.00000,0.00000
3.01421,3.00000,1421.00000,0.00000,0.00000
3.01422,3.00000,1422.00000,0.00000,0.00000
3.01432,3.00000,1432.00000,0.00000,0.00000
3.01433,3.00000,1433.00000,0.00000,0.00000
3.01562,3.00000,1562.00000,0.00000,0.00000
3.01563,3.00000,1563.00000,0.00000,0.00000
3.01682,3.00000,1682.00000,0.00000,0.00000
3.01692,3.00000,1692.00000,0.00000,0.00000
3.01731,3.00000,1731.00000,0.00000,0.00000
3.02152,3.00000,2152.00000,0.00000,0.00000
3.02153,3.00000,2153.00000,0.00000,0.00000
3.02192,3.00000,2192.00000,0.00000,0.00000
3.02494,3.00000,2494.00000,51.45544,-0.97997
3.02502,3.00000,2502.00000,0.00000,0.00000
3.02503,3.00000,2503.00000,0.00000,0.00000
3.02571,3.00000,2571.00000,0.00000,0.00000
3.02572,3.00000,2572.00000,0.00000,0.00000
3.02981,3.00000,2981.00000,0.00000,0.00000
3.03012,3.00000,3012.00000,0.00000,0.00000
3.03471,3.00000,3471.00000,0.00000,0.00000
3.03472,3.00000,3472.00000,0.00000,0.00000
3.03682,3.00000,3682.00000,0.00000,0.00000
3.03842,3.00000,3842.00000,0.00000,0.00000
3.03843,3.00000,3843.00000,0.00000,0.00000
3.03852,3.00000,3852.00000,0.00000,0.00000
3.03853,3.00000,3853.00000,0.00000,0.00000
3.03872,3.00000,3872.00000,0.00000,0.00000
3.03873,3.00000,3873.00000,0.00000,0.00000
3.04037,3.00000,4037.00000,51.46292,-1.00443
3.04038,3.00000,4038.00000,51.47297,-1.04070
3.05206,3.00000,5206.00000,51.39965,-0.99281
3.07684,3.00000,7684.00000,51.44937,-0.98913
3.07686,3.00000,7686.00000,51.42204,-1.01558
3.08852,3.00000,8852.00000,0.00000,0.00000
3.08853,3.00000,8853.00000,0.00000,0.00000
3.10251,3.00000,10251.00000,0.00000,0.00000
3.11026,3.00000,11026.00000,51.43690,-1.00243
3.11027,3.00000,11027.00000,51.41853,-0.99549
3.16559,3.00000,16559.00000,51.50452,-1.11779
3.16560,3.00000,16560.00000,51.49296,-1.10688
3.18528,3.00000,18528.00000,51.46039,-0.99890
3.18529,3.00000,18529.00000,51.45713,-0.99560
3.19013,3.00000,19013.00000,51.45857,-0.97062
3.19016,3.00000,19016.00000,51.46003,-0.97857
4.00031,4.00000,31.00000,0.00000,0.00000
4.00032,4.00000,32.00000,0.00000,0.00000
4.00041,4.00000,41.00000,0.00000,0.00000
4.00042,4.00000,42.00000,0.00000,0.00000
4.00051,4.00000,51.00000,0.00000,0.00000
4.00052,4.00000,52.00000,0.00000,0.00000
4.00053,4.00000,53.00000,0.00000,0.00000
4.00062,4.00000,62.00000,0.00000,0.00000
4.00071,4.00000,71.00000,0.00000,0.00000
4.00083,4.00000,83.00000,0.00000,0.00000
4.00101,4.00000,101.00000,0.00000,0.00000
4.00102,4.00000,102.00000,0.00000,0.00000
4.00103,4.00000,103.00000,0.00000,0.00000
4.00111,4.00000,111.00000,0.00000,0.00000
4.00112,4.00000,112.00000,0.00000,0.00000
4.00113,4.00000,113.00000,0.00000,0.00000
4.00132,4.00000,132.00000,0.00000,0.00000
4.00151,4.00000,151.00000,0.00000,0.00000
4.00152,4.00000,152.00000,0.00000,0.00000
4.00153,4.00000,153.00000,0.00000,0.00000
4.00162,4.00000,162.00000,0.00000,0.00000
4.00171,4.00000,171.00000,0.00000,0.00000
4.00181,4.00000,181.00000,0.00000,0.00000
4.00183,4.00000,183.00000,0.00000,0.00000
4.00191,4.00000,191.00000,47.21312,38.92647
4.00192,4.00000,192.00000,47.21204,38.91308
4.00193,4.00000,193.00000,47.22234,38.91649
