cellId,lat,lon
275.29341,37.42464,-122.1089
275.29342,37.41873,-122.10986
275.29343,37.41958,-122.11785
275.29511,37.35638,-122.0917
275.29512,37.3498,-122.08298
275.29513,37.35156,-122.09114
275.29541,37.4087,-122.08069
275.29543,37.3988,-122.08214
275.29621,37.41383,-122.0118
275.29622,37.40772,-122.00467
275.29623,37.40561,-122.01971
275.29701,37.41078,-122.10778
275.29702,37.40036,-122.10351
275.29703,37.39862,-122.1197
275.29832,37.34655,-122.03283
275.43402,37.4389,-122.16051
275.43403,37.43501,-122.17927
275.43431,37.3984,-122.05017
275.43432,37.38954,-122.04766
275.43433,37.38906,-122.06027
275.43511,37.42317,-122.14579
275.43512,37.41765,-122.14357
275.43513,37.41565,-122.15072
275.43571,37.38495,-122.0969
275.43572,37.37872,-122.08355
275.43631,37.36969,-122.01377
275.43632,37.35508,-122.01625
275.43633,37.36161,-122.02584
275.43642,37.37953,-122.01581
301.00981,37.93653,23.94365
301.01151,37.90317,23.87158
301.01152,37.90302,23.9014
301.01164,37.88999,23.92141
301.04091,37.96652,23.89159
301.04092,37.93363,23.88928
301.05121,37.94008,23.89003
301.05122,37.92421,23.88886
301.05582,37.93879,23.94816
301.06501,37.92329,23.93165
301.06503,37.91466,23.91745
301.06811,38.00964,23.77812
301.06812,37.97373,23.79678
301.06813,37.93497,23.94567
301.06821,37.96386,23.86328
301.06822,37.9678,23.82227
301.06823,37.93707,23.94747
301.06841,37.93462,23.94503
301.06843,37.93044,23.93773
302.05282,36.09919,-120.12349
302.05501,37.12072,-121.02561
302.05502,37.06961,-120.99121
302.05503,37.06615,-121.0557
302.07252,36.61593,-120.59929
302.07253,36.66897,-120.6458
302.07393,36.31281,-120.28496
302.07433,36.23911,-120.23477
302.07533,37.08324,-120.38201
302.07633,36.71133,-120.67836
302.07653,36.82004,-120.75338
302.07662,36.5205,-120.47567
302.07881,37.05624,-120.78
302.07891,37.03876,-120.58109
302.07892,36.86221,-120.78254
302.07893,36.91011,-120.82113
302.15061,37.05259,-120.58776
302.15063,37.05477,-120.69369
302.15291,36.24071,-120.23792
302.15313,37.05615,-120.93132
302.15342,36.84743,-120.11053
302.15501,37.05401,-120.96634
302.15502,37.02431,-120.93811
302.15503,37.07165,-121.06608
302.15511,37.05493,-120.74622
302.15512,36.91016,-120.82167
302.15513,36.97174,-120.88766
302.17001,36.78198,-120.72759
302.17002,36.73798,-120.69696
302.17042,36.4489,-120.40662
302.17043,36.49171,-120.44625
302.18002,36.01869,-120.00364
302.18011,35.99873,-119.96038
302.18013,36.00056,-119.97849
302.25253,36.87187,-120.78901
305.18951,35.52024,24.05122
305.18952,35.51688,24.04013
305.18953,35.51656,24.02788
305.18957,35.52045,24.05557
305.18973,35.51811,24.01708
305.60561,35.51806,24.04019
305.60562,35.51321,24.03972
305.60563,35.50306,24.03561
305.60564,35.51255,24.02022
305.60565,35.51703,24.02038
305.60567,35.51303,24.03925
305.60568,35.50236,24.02207
305.60571,35.51293,24.01841
305.60591,35.49169,24.08503
305.60592,35.4837,24.06907
305.60598,35.4815,24.06635
305.60641,35.42803,24.15052
305.60651,35.51379,23.9605
305.60691,35.51736,24.09471
305.60693,35.49759,24.02845
305.60712,35.51731,23.87453
305.60792,35.44988,24.17669
305.63901,35.50774,23.96782
305.64002,35.51244,24.11716
305.64003,35.53596,24.14683
305.64861,35.49486,24.02708
305.64862,35.50888,24.02612
305.64863,35.51667,24.04185
305.64912,35.48914,24.04107
305.65171,35.51264,24.02052
305.65173,35.51499,24.01576
308.62331,37.32726,26.56777
308.62332,37.27821,26.5629
308.62341,37.31094,26.56485
308.62342,37.29283,26.55836
308.62343,37.31778,26.54844
308.62344,37.33212,26.54116
308.62764,37.17867,26.81892
308.62871,37.32486,26.60258
308.62872,37.32061,26.54677
308.62878,37.32478,26.55347
308.62909,36.61991,26.3945
308.63003,36.90228,26.58335
308.63004,37.33574,26.57527
308.63573,37.2831,26.70299
308.64213,37.07044,26.77816
310.09265,51.73606,0.13875
310.09267,51.72069,0.14032
310.09769,51.86734,0.18949
310.13158,51.87388,0.20942
310.13159,51.86823,0.22393
310.1316,51.86116,0.18768
310.13353,51.83835,0.18629
310.1336,51.80916,0.21363
310.13361,51.81591,0.17557
310.14082,51.80647,0.17458
310.14083,51.7908,0.1719
310.1805,51.7739,0.15777
310.18052,51.75341,0.14139
310.20768,51.67861,0.03457
310.22585,51.68388,0.06108
310.22592,51.68257,0.04836
310.22825,51.68207,0.11495
310.31331,51.67629,0.12837
310.31332,51.68043,0.10353
310.32,51.68766,0.1338
310.32474,51.67979,0.01301
310.32475,51.68059,-0.00983
310.40173,51.74559,0.13846
310.47924,51.68916,0.08849
310.47931,51.68814,0.07828
310.49142,51.89046,0.21032
310.49143,51.87831,0.20317
310.49634,51.70923,0.14446
310.49636,51.69279,0.13582
318.00233,52.53822,13.3905
318.01281,52.53499,13.3758
318.10591,52.54238,13.38999
318.10592,52.54376,13.38807
318.11151,52.52633,13.38856
318.11152,52.523,13.39458
318.11221,52.5332,13.39925
318.11222,52.52861,13.39649
318.14121,52.52875,13.39563
318.14131,52.5295,13.40082
318.14133,52.52572,13.39905
318.28452,52.5483,13.36862
318.33181,52.53659,13.38458
318.33182,52.5317,13.39025
318.33183,52.53278,13.38401
318.33202,52.5408,13.37956
318.33206,52.53466,13.38335
318.36272,52.5471,13.3821
318.36693,52.53377,13.39343
320.27111,36.59181,-121.84815
320.27112,36.60806,-121.87027
320.27113,36.62687,-121.83872
320.27171,36.61465,-121.93296
320.27173,36.6137,-121.94033
320.27231,36.6236,-121.8684
320.27232,36.57758,-121.91576
320.27431,36.60711,-121.85414
320.27432,36.59815,-121.8511
320.27433,36.5922,-121.86666
320.27501,36.6042,-121.92141
320.27502,36.60865,-121.92071
320.27981,36.55345,-121.91572
320.27991,36.97272,-122.11929
320.27993,36.58038,-121.83115
320.28101,36.62134,-121.91875
320.28102,36.61998,-121.91381
320.28103,36.61464,-121.91981
320.28112,36.57254,-121.91312
320.28113,36.58494,-121.92158
320.28131,36.59917,-121.88765
320.28132,36.59175,-121.8921
320.28133,36.60471,-121.89671
320.28191,36.59468,-121.87076
320.28192,36.59257,-121.88381
320.28193,36.59379,-121.87461
320.28351,36.5841,-121.90201
320.28352,36.58656,-121.89082
320.28353,36.58173,-121.90091
320.28432,36.6647,-121.7657
320.28433,36.66701,-121.77391
320.28751,36.54251,-121.89133
320.28752,36.54011,-121.90766
320.28753,36.54204,-121.90943
320.28831,36.73512,-121.77982
320.28832,36.7196,-121.79245
320.28861,36.62211,-121.84376
320.28862,36.61129,-121.84922
320.28871,36.68508,-121.80725
320.28872,36.66238,-121.78601
320.28873,36.66928,-121.81292
320.28891,36.60799,-121.89362
320.28892,36.61176,-121.90677
320.28893,36.61631,-121.90323
320.46021,36.60577,-121.94506
320.46071,36.70233,-121.80171
320.46073,36.69313,-121.80652
321.00201,52.51404,13.37958
321.00203,52.51011,13.37732
321.01361,52.51716,13.39353
321.10091,52.50019,13.27736
321.10142,52.51153,13.33044
321.10451,52.505,13.32821
321.10643,52.51558,13.37487
321.10831,52.50428,13.33349
321.10842,52.5054,13.31764
321.10843,52.50517,13.30574
321.10891,52.50527,13.36371
321.11063,52.50851,13.36655
321.11071,52.51028,13.37023
321.11351,52.51058,13.39537
321.11353,52.50746,13.39281
321.11762,52.5125,13.38981
321.11763,52.51216,13.38485
321.14022,52.50545,13.32792
321.14023,52.50512,13.32494
321.14251,52.50492,13.30324
321.14381,52.51529,13.39352
321.14382,52.51324,13.39379
321.14383,52.51335,13.39117
321.14386,52.51072,13.36726
321.14387,52.51312,13.39092
321.14921,52.50608,13.3435
321.14991,52.50431,13.33117
321.23362,52.51067,13.39434
321.28211,52.51041,13.38914
321.28212,52.50811,13.39185
321.28216,52.50803,13.39278
321.28321,52.50586,13.26245
321.33261,52.52072,13.39166
321.33262,52.51874,13.39457
323.00013,52.54044,13.17527
323.00452,52.53422,13.19796
323.00481,52.54409,13.15421
323.00483,52.53391,13.14588
323.00691,52.53296,13.22306
323.00692,52.52637,13.23637
323.15771,52.53161,13.21191
323.15991,52.53522,13.12691
323.28091,52.50916,13.25843
323.28421,52.54128,13.1742
323.28422,52.53437,13.18178
323.33723,52.53131,13.26312
325.27011,36.5818,-121.83535
325.27012,36.57038,-121.7972
325.27021,35.98439,-120.90288
325.27022,36.045,-120.95766
325.27041,36.86991,-121.58414
325.27042,36.86035,-121.5763
325.27051,36.51502,-121.44201
325.27052,36.48502,-121.41399
325.27061,36.62905,-121.6777
325.27062,36.60672,-121.69422
325.27091,36.98982,-121.48509
325.27093,36.85863,-121.43263
325.27101,36.58212,-121.71721
325.27102,36.57902,-121.72734
325.27161,37.03778,-121.30327
325.27162,37.03025,-121.32223
325.27191,37.05696,-121.24303
325.27192,36.96185,-121.3896
325.27193,37.02349,-121.32582
325.27201,37.09424,-121.14085
325.27203,37.08239,-121.18548
325.27241,36.68087,-121.65141
325.27242,36.67101,-121.64516
325.27243,36.66466,-121.6578
325.27291,36.76953,-121.66861
325.27292,36.74707,-121.66813
325.27301,36.81694,-121.77975
325.27302,36.79344,-121.73995
325.27321,36.87286,-121.76119
325.27322,36.85093,-121.77133
325.27323,36.9106,-121.7864
325.27341,36.96341,-121.73654
325.27342,36.90977,-121.78568
325.27343,36.9303,-121.80894
325.27351,36.93847,-121.83709
325.27352,36.93609,-121.82648
325.27361,36.97818,-121.89976
325.27362,36.9751,-121.89538
325.27363,36.97541,-121.90455
325.27411,37.06633,-121.06102
325.27412,37.08532,-121.11436
325.27441,36.78556,-121.68584
325.27442,36.77686,-121.71245
325.27491,37.00272,-121.36983
325.27492,36.97962,-121.38295
325.27601,36.85189,-121.5406
325.27602,36.84133,-121.50392
325.27603,36.84796,-121.54509
325.27621,36.4806,-121.73188
325.27701,36.52088,-121.79415
325.27702,36.52955,-121.83408
325.27801,36.67769,-121.69672
325.27802,36.63767,-121.67144
325.27803,36.64557,-121.71373
325.27831,36.57059,-121.75302
325.27832,36.57041,-121.76766
325.27941,36.89624,-121.55814
325.27943,36.87923,-121.56605
325.27951,36.85665,-121.62836
325.27952,36.83897,-121.63285
325.27961,36.80298,-121.65763
325.27962,36.79054,-121.66793
325.28021,36.92195,-121.54831
325.28022,36.91142,-121.5536
325.28041,36.59694,-121.75908
325.28042,36.58049,-121.75278
325.28051,36.83989,-121.3837
325.28053,36.98892,-121.57284
325.28233,36.65062,-121.62431
325.28241,36.72574,-121.65782
325.28242,36.71364,-121.65025
325.28243,36.71837,-121.65998
325.28251,36.59159,-121.70687
325.28252,36.58526,-121.71309
325.28261,36.64832,-121.61453
325.28262,36.6118,-121.56884
325.28273,36.70554,-121.65126
325.28301,36.68985,-121.65356
325.28303,36.68092,-121.65616
325.28511,36.44563,-121.35517
325.28512,36.41592,-121.28105
325.28521,36.24301,-121.17218
325.28522,36.18017,-121.0758
325.28531,36.34805,-121.25739
325.28532,36.32304,-121.23567
325.28541,36.10162,-121.0176
325.28542,36.12975,-121.02902
325.28601,36.51434,-121.75697
325.28602,36.49951,-121.75314
325.28603,36.51416,-121.76799
325.28701,36.82875,-121.62974
325.28702,36.81382,-121.64049
325.28811,36.7752,-121.76367
325.28812,36.76211,-121.73863
325.28813,36.75393,-121.7631
325.28821,36.92347,-121.77046
325.28822,36.89478,-121.75883
325.28823,36.90846,-121.78169
325.28881,36.96532,-121.86887
325.28882,36.9562,-121.8607
325.46091,36.71548,-121.66527
325.46092,36.69887,-121.66475
325.46093,36.69122,-121.66963
325.46101,36.68163,-121.66695
325.46102,36.6663,-121.65778
325.46103,36.66212,-121.68249
325.46121,36.9419,-121.76308
325.46122,36.91716,-121.72952
325.46123,36.90207,-121.78268
360.25631,37.25186,-121.83385
360.25632,37.24352,-121.83154
360.25931,37.17129,-121.67315
360.25932,37.20016,-121.70934
360.25941,37.24398,-121.8073
360.25942,37.2376,-121.78068
360.25992,37.28922,-121.80966
360.26012,37.255,-121.80392
360.26021,37.24263,-121.77179
360.26022,37.23757,-121.76234
360.26023,37.27011,-121.83182
360.26331,37.22423,-121.7414
360.26332,37.20985,-121.7238
360.26711,37.26862,-121.80264
360.26712,37.28136,-121.80798
360.27911,37.11243,-121.62035
360.27912,37.09132,-121.60185
360.27913,37.10136,-121.6334
360.28001,37.03284,-121.57452
360.28002,37.02127,-121.56777
360.28003,37.02125,-121.57704
360.28011,37.07461,-121.59318
360.28012,37.05647,-121.5809
360.28031,37.0098,-121.57522
360.28032,37.00248,-121.56205
360.28033,37.00307,-121.58361
360.28151,37.15505,-121.65531
360.28152,37.14405,-121.64445
360.28211,37.17183,-121.67303
360.28291,36.97226,-121.55449
360.28292,36.95233,-121.55065
360.28293,36.94505,-121.55187
360.28321,37.02744,-121.59812
360.28322,37.00877,-121.58854
360.28323,37.00687,-121.60523
360.28331,37.14547,-121.68234
360.28332,37.11879,-121.63749
360.28361,37.00153,-121.55653
360.28362,36.99939,-121.52724
360.28363,36.99183,-121.56334
360.29603,37.30089,-121.85982
360.29942,37.23967,-121.76568
360.29943,37.25628,-121.79462
360.43482,37.26534,-121.81109
360.43581,37.23149,-121.76181
360.43582,37.22411,-121.77128
360.43583,37.22986,-121.77972
365.25023,37.33893,-121.88503
365.25031,37.3227,-121.89101
365.25032,37.31128,-121.88249
365.25033,37.31396,-121.88736
365.25041,37.34446,-121.92387
365.25042,37.33899,-121.92995
365.25043,37.33956,-121.93226
365.25061,37.37204,-121.93932
365.25062,37.35477,-121.93244
365.25071,37.36677,-121.90264
365.25072,37.36339,-121.89434
365.25073,37.36306,-121.90387
365.25081,37.36682,-121.87345
365.25082,37.35626,-121.86976
365.25083,37.35749,-121.87194
365.25091,37.37471,-121.91709
365.25092,37.36999,-121.915
365.25093,37.37256,-121.92617
365.25121,37.36626,-121.92421
365.25122,37.37003,-121.92805
365.25163,37.32712,-121.83855
365.25171,37.33486,-121.89334
365.25172,37.32965,-121.89036
365.25173,37.33102,-121.89835
365.25253,37.32993,-121.8867
365.25982,37.30851,-121.80889
365.25983,37.30262,-121.81681
365.26591,37.34267,-121.90955
365.26592,37.3342,-121.9077
365.26593,37.33347,-121.91447
365.26721,37.35286,-121.90316
365.26722,37.34887,-121.89955
365.26723,37.3482,-121.90233
365.26731,37.34835,-121.94904
365.26733,37.33972,-121.95526
365.29113,37.29728,-121.81122
365.29161,37.33985,-121.89311
365.29163,37.3376,-121.89196
365.29171,37.33054,-121.90204
365.29172,37.32487,-121.89756
365.29173,37.32602,-121.90589
365.29231,37.32867,-121.88037
365.29232,37.32671,-121.87845
365.29233,37.32528,-121.88631
365.29401,37.34637,-121.85467
365.29402,37.3372,-121.84609
365.29403,37.33808,-121.85576
365.29411,37.32626,-121.87144
365.29412,37.31498,-121.86147
365.29413,37.31468,-121.87171
365.29431,37.35317,-121.86561
365.29432,37.34737,-121.8644
365.29441,37.35212,-121.91575
365.29442,37.34759,-121.91292
365.29443,37.34592,-121.92014
365.29451,37.35229,-121.93852
365.29452,37.34244,-121.93448
365.29453,37.33898,-121.94742
365.29931,37.36796,-121.92416
365.29932,37.35891,-121.91406
365.29933,37.3622,-121.92069
365.29991,37.32966,-121.87935
365.29992,37.33231,-121.88467
365.31511,37.3696,-121.92911
365.31512,37.369,-121.92889
365.31513,37.36959,-121.93065
365.31521,37.36375,-121.9233
365.31522,37.34402,-121.90623
365.31523,37.3621,-121.92195
365.43461,37.36737,-121.91183
365.43462,37.35869,-121.9076
365.43463,37.35912,-121.91262
367.25011,37.33134,-121.93845
367.25012,37.32286,-121.9391
367.25013,37.32325,-121.9422
367.25051,37.32692,-121.96731
367.25052,37.32162,-121.96177
367.25053,37.32093,-121.97483
367.25101,37.31723,-121.94893
367.25103,37.31612,-121.9506
367.25112,37.31635,-121.90862
367.25113,37.31481,-121.91551
367.25181,37.31713,-121.92635
367.25183,37.31753,-121.93678
367.25281,37.29603,-121.93869
367.25282,37.28725,-121.93785
367.25283,37.28864,-121.94438
367.25391,37.31916,-121.99206
367.25392,37.32167,-121.99132
367.25393,37.3232,-121.9967
367.25411,37.28708,-122.01945
367.25412,37.27768,-122.00806
367.25422,37.2677,-121.98714
367.25423,37.2729,-121.99924
367.25441,37.31643,-121.96785
367.25443,37.3171,-121.97698
367.25511,37.33398,-122.05081
367.25513,37.33156,-122.05564
367.25521,37.32637,-122.03198
367.25522,37.32257,-122.02597
367.25523,37.32216,-122.03513
367.25531,37.30555,-122.03554
367.25532,37.30011,-122.02803
367.25541,37.28749,-122.03286
367.25542,37.27716,-122.03119
367.25543,37.27647,-122.03617
367.25591,37.33557,-122.03416
367.25592,37.33507,-122.02
367.25593,37.33105,-122.03532
367.25691,37.32239,-122.0497
367.25692,37.31883,-122.04223
367.25731,37.27574,-121.94592
367.25733,37.26193,-121.95222
367.25791,37.33461,-122.02217
367.25792,37.33173,-122.01811
367.25793,37.33342,-122.02497
367.25831,37.26304,-121.96636
367.25832,37.25303,-121.9638
367.26181,37.2405,-121.96146
367.26183,37.23426,-121.96783
367.26621,37.22531,-121.98173
367.26622,37.22126,-121.98164
367.26623,37.21769,-121.98643
367.26691,37.25126,-121.91137
367.26692,37.24883,-121.90695
367.26693,37.24994,-121.92218
367.28942,37.0527,-122.03949
367.29072,37.32843,-121.92088
367.29203,37.26401,-121.97899
367.29221,37.32388,-122.01538
367.29223,37.32151,-122.02368
367.29391,37.22746,-121.9752
367.29392,37.22459,-121.97593
367.29393,37.22641,-121.97905
367.29471,37.31485,-121.9405
367.29472,37.30074,-121.93574
367.29473,37.30722,-121.94084
367.29561,37.33949,-122.06134
367.29562,37.33342,-122.06253
367.29563,37.33369,-122.0724
367.43541,37.31626,-121.95789
367.43592,37.32315,-121.9462
367.43593,37.31973,-121.95396
368.00055,51.49017,-0.27608
368.00056,51.48665,-0.267
368.00152,51.49361,-0.2501
368.00153,51.49427,-0.2627
368.00577,51.5087,-0.25788
368.00578,51.50361,-0.25569
368.01093,51.50203,-0.32916
368.01094,51.49238,-0.31869
368.01095,51.49379,-0.33635
368.34401,51.4912,-0.29744
368.34402,51.49079,-0.31204
368.51449,51.49131,-0.30543
368.51451,51.48806,-0.31373
375.10241,37.66502,-122.09072
375.10242,37.65017,-122.09161
375.10243,37.66051,-122.10447
375.10301,37.68994,-122.13602
375.10302,37.68481,-122.13601
375.10331,37.67548,-122.08183
375.10332,37.66859,-122.08041
375.10333,37.67081,-122.08251
375.10351,37.63689,-122.10051
375.10352,37.6277,-122.08218
375.10362,37.62692,-122.12453
375.10371,37.64849,-122.0653
375.10372,37.63675,-122.05671
375.10373,37.64635,-122.06979
375.10381,37.63866,-122.08986
375.10382,37.62998,-122.08347
375.10383,37.63304,-122.10511
375.10391,37.63318,-122.05149
375.10392,37.62459,-122.04246
375.10393,37.6251,-122.05529
375.10401,37.61241,-122.07117
375.10402,37.60556,-122.0659
375.10413,37.60515,-122.02369
375.10421,37.58095,-122.05038
375.10422,37.57584,-122.04471
375.10423,37.57145,-122.04787
375.10431,37.59824,-122.03075
375.10432,37.59012,-122.03286
375.10433,37.59307,-122.03879
375.10441,37.53553,-122.0744
375.10452,37.58543,-122.01748
375.10453,37.58595,-122.03197
375.10472,37.56185,-121.98199
375.10473,37.57249,-122.00384
375.10481,37.56754,-122.01795
375.10483,37.55724,-122.02858
375.10501,37.55021,-122.026
375.10502,37.53726,-122.0143
375.10511,37.55421,-121.98568
375.10512,37.55206,-121.97998
375.10541,37.52448,-121.99069
375.10542,37.51967,-121.98419
375.10543,37.52596,-121.99807
375.10702,37.68965,-122.08653
375.11221,37.68934,-122.11637
375.11432,37.59514,-122.05891
375.11471,37.57198,-122.03022
375.11472,37.56074,-122.03743
375.11473,37.56558,-122.04016
375.13881,37.63393,-122.06321
375.13882,37.61993,-122.06158
375.13883,37.62561,-122.07595
375.19121,37.6921,-122.10312
375.19141,37.68379,-122.12799
375.19142,37.67847,-122.12435
375.19151,37.66351,-122.10648
375.19152,37.6506,-122.0974
375.19161,37.67819,-122.11692
375.19162,37.67268,-122.11348
375.19163,37.67839,-122.12067
375.19171,37.63288,-122.10813
375.19433,37.55488,-122.01497
375.19491,37.5298,-122.00236
375.19492,37.52775,-121.99874
375.19631,37.55252,-122.04622
375.47061,37.55142,-121.97031
375.47081,37.59756,-122.01549
375.47082,37.58503,-122.0015
375.47083,37.58473,-122.02167
375.47091,37.66068,-122.08401
375.47092,37.64979,-122.07395
375.47093,37.65089,-122.08914
375.47572,37.67639,-122.0897
375.47573,37.68457,-122.1028
385.10042,37.80238,-122.29918
385.10043,37.7493,-122.3984
385.10052,37.76369,-122.24856
385.10053,37.77762,-122.26512
385.10061,37.7842,-122.32244
385.10062,37.76729,-122.24448
385.10082,37.77909,-122.23265
385.10083,37.79814,-122.31168
385.10091,37.81275,-122.26128
385.10092,37.81638,-122.27055
385.10111,37.78864,-122.28215
385.10112,37.7924,-122.29163
385.10121,37.83521,-122.2921
385.10122,37.81496,-122.29217
385.10132,37.75615,-122.28293
385.10141,37.80196,-122.28322
385.10143,37.83679,-122.26117
385.10221,37.75035,-122.23198
385.10222,37.75026,-122.22867
385.10223,37.75151,-122.252
385.10233,37.76817,-122.19134
385.10803,37.72307,-122.16554
385.10881,37.78766,-122.22586
385.10911,37.73268,-122.22629
385.10912,37.72989,-122.20632
385.10943,37.71726,-122.12729
385.10951,37.80844,-122.31803
385.10952,37.81742,-122.29104
385.11421,37.79298,-122.22884
385.11422,37.77744,-122.26534
385.11423,37.77031,-122.2245
385.13761,37.79998,-122.24092
385.13762,37.8157,-122.26484
385.13781,37.77897,-122.30033
385.13782,37.7598,-122.23825
385.13791,37.70295,-122.1528
385.13792,37.70265,-122.17646
385.19021,37.83936,-122.25832
385.19023,37.82877,-122.27333
385.19071,37.76414,-122.24117
385.19072,37.74681,-122.24707
385.19112,37.74855,-122.24105
385.19201,37.72456,-122.22182
385.19202,37.69878,-122.16641
385.19203,37.77407,-122.23924
385.47601,37.75626,-122.22655
385.47602,37.77743,-122.21075
385.47603,37.69751,-122.14566
385.47611,37.71572,-122.21982
385.47612,37.76041,-122.31501
385.47613,37.70497,-122.18622
385.48441,37.76884,-122.20812
385.48442,37.77324,-122.25443
385.48443,37.94525,-122.31558
390.05351,37.38215,-120.16174
390.05353,37.31435,-120.27461
390.05591,37.29539,-120.34289
390.06421,37.28708,-120.47241
390.06422,37.24841,-120.48754
390.06423,37.28692,-120.50068
390.07901,37.20344,-120.35671
390.07902,37.08081,-120.50223
390.07903,37.1546,-120.49153
390.07961,37.29518,-120.38229
390.07963,37.35932,-120.43204
390.15042,37.23896,-120.4002
390.15043,37.28914,-120.4517
390.15631,37.32521,-120.5466
390.15661,37.30428,-120.47616
390.15662,37.29658,-120.48106
390.27062,37.29266,-120.45761
395.02322,37.62609,-120.7467
395.02382,37.7836,-121.19527
395.02383,37.78118,-121.23203
395.08351,37.76611,-121.35097
395.08352,37.74109,-121.36288
395.08402,37.78373,-121.25863
395.08403,37.78383,-121.30098
395.08431,37.76638,-120.94514
395.08713,37.66839,-121.02151
395.14292,37.79099,-121.27791
395.14832,37.79838,-121.13732
395.14833,37.79196,-121.1936
395.14991,37.66129,-121.43931
395.14992,37.60295,-121.33982
395.15032,37.52722,-121.25178
395.15033,37.55486,-121.28729
395.15493,37.63895,-121.00843
395.20013,37.77124,-121.17522
395.20182,37.70334,-121.38084
400.00007,51.51209,-0.12206
400.00008,51.50969,-0.11739
400.00009,51.50923,-0.12499
400.00306,51.51966,-0.12105
400.33174,51.52472,-0.12377
400.33175,51.51972,-0.1219
400.33176,51.52187,-0.12655
400.33967,51.51609,-0.11908
400.33968,51.51101,-0.11748
400.33969,51.51402,-0.12364
400.35621,51.51897,-0.12187
400.35622,51.51693,-0.12039
400.35623,51.51665,-0.1259
400.55904,51.52304,-0.12473
400.55905,51.51703,-0.12051
401.00023,51.51711,-0.13958
401.00661,51.51366,-0.12873
401.00662,51.5117,-0.12723
401.00663,51.51203,-0.13041
401.36825,51.5172,-0.12833
401.36826,51.51545,-0.12614
401.36827,51.51582,-0.13339
401.36986,51.51655,-0.11049
401.43382,51.51623,-0.13406
401.47353,51.514,-0.13688
401.47424,51.51112,-0.13603
401.47434,51.5104,-0.1379
401.47435,51.51095,-0.13433
401.47436,51.51176,-0.13343
401.47438,51.51505,-0.13236
401.4745,51.51253,-0.13684
401.47456,51.51026,-0.13742
401.47458,51.51208,-0.13326
401.4746,51.5152,-0.132
401.47467,51.51197,-0.136
401.47492,51.51329,-0.13544
401.47493,51.51439,-0.13355
401.47496,51.51503,-0.13361
401.47676,51.51173,-0.13505
401.47723,51.51413,-0.13134
401.47724,51.51485,-0.1353
401.47728,51.51517,-0.13569
401.4791,51.51097,-0.12838
401.47912,51.50778,-0.12922
401.47914,51.50999,-0.13258
401.47988,51.51572,-0.13406
401.48063,51.51003,-0.13544
401.48064,51.51002,-0.13375
401.48152,51.51119,-0.13313
401.48157,51.51354,-0.13067
401.4816,51.51399,-0.1298
401.48488,51.51358,-0.13494
401.48489,51.51399,-0.13477
401.48895,51.51566,-0.13524
401.48896,51.5153,-0.13885
401.55906,51.51633,-0.13059
401.65308,51.51239,-0.13658
401.65309,51.51458,-0.14108
401.65457,51.51523,-0.13008
402.00019,51.54218,-0.11471
402.0002,51.53575,-0.11643
402.00021,51.53913,-0.12422
402.00873,51.52396,-0.1295
402.01174,51.53853,-0.12864
402.01175,51.53234,-0.12668
402.01177,51.53561,-0.10952
402.01281,51.53101,-0.11436
402.31826,51.53369,-0.1027
402.33625,51.52936,-0.13371
402.33626,51.52596,-0.13201
402.33627,51.52714,-0.13715
402.35603,51.52417,-0.1421
402.51623,51.53426,-0.15012
402.51624,51.51901,-0.13328
402.51625,51.52201,-0.13816
402.52246,51.53093,-0.12241
402.52248,51.52985,-0.12453
402.52332,51.52717,-0.13088
402.52589,51.53236,-0.1367
403.00004,51.51286,-0.14265
403.00005,51.51053,-0.14127
403.00032,51.51264,-0.15781
403.00033,51.513,-0.16243
403.33985,51.51109,-0.16516
403.33986,51.51576,-0.16339
403.33992,51.51449,-0.14962
403.47494,51.51298,-0.15266
403.47869,51.51397,-0.15036
403.4787,51.51502,-0.14152
403.48068,51.51459,-0.14632
403.65337,51.51388,-0.15612
404.00052,51.54624,-0.21482
404.00053,51.53309,-0.21237
404.00054,51.53588,-0.22642
404.00145,51.54727,-0.18919
404.00147,51.54167,-0.19706
404.105,51.54654,-0.20637
404.10502,51.54019,-0.21391
404.33434,51.55039,-0.23119
404.33435,51.54962,-0.22446
404.46957,51.55187,-0.18012
404.46967,51.54818,-0.1856
405.00037,51.4948,-0.18658
405.00039,51.49353,-0.19286
405.01285,51.50997,-0.19279
405.01286,51.50615,-0.1952
405.01287,51.50973,-0.19863
405.01303,51.48337,-0.18227
405.01304,51.47848,-0.18346
405.01305,51.4808,-0.18861
405.01396,51.49941,-0.16418
405.01399,51.48689,-0.19694
405.01401,51.48669,-0.20466
405.3317,51.50194,-0.16595
405.33177,51.49402,-0.1687
405.33178,51.49043,-0.16404
405.33182,51.4951,-0.16024
405.33455,51.49043,-0.19287
405.33456,51.48759,-0.18872
405.33618,51.48887,-0.16071
405.33646,51.50032,-0.16408
405.33647,51.49976,-0.16232
405.33648,51.49834,-0.16678
405.34268,51.49954,-0.16479
405.36837,51.49406,-0.17921
405.36838,51.49087,-0.18243
405.36841,51.49408,-0.17471
405.43884,51.48721,-0.168
405.43885,51.48287,-0.17093
405.43886,51.48783,-0.1777
406.00035,51.49272,-0.20494
406.00149,51.50699,-0.23074
406.0015,51.51159,-0.24176
406.00358,51.52013,-0.2256
406.00359,51.51334,-0.22299
406.0036,51.51938,-0.2334
406.0058,51.49905,-0.22831
406.00581,51.4938,-0.22949
406.00582,51.4954,-0.23648
