cellId,areaId,lat,lon,phones,isNew
5187.43771,5187,0,0,26-70,
5187.43772,5187,0,0,70,
5187.43773,5187,0,0,26-70,
5187.43781,5187,42.36162875000001,-71.08848794642859,26-37-53-6-70-8,true
5187.43782,5187,42.365491666666664,-71.10871166666666,26-37-53-6-8,true
5187.43783,5187,42.36583720833333,-71.10203244494048,37-70,true
5187.44272,5187,0,0,70,
5187.46801,5187,0,0,70,
5187.46832,5187,0,0,70,
5187.46833,5187,0,0,70,
5187.60012,5187,42.361945,-71.02668,26-28-70-8,true
5187.60013,5187,42.329618333333336,-70.99404233333334,26-28-53-70-8,true
5187.60571,5187,0,0,8,
5187.60882,5187,0,0,70,
5187.60883,5187,42.331546,-71.01013599999999,26-28-6-70-8,true
5188.40311,5188,42.36614970833333,-71.09059366071429,2-26-53-70-8,true
5188.40312,5188,42.3665575,-71.0882975,2-26-28-37-53-6-70-73-8,true
5188.40313,5188,42.36571919871795,-71.10026565170939,2-53-6-8,true
5188.40331,5188,42.349405625,-71.08234084821429,2-26-28-37-53-6-70-73-8,true
5188.40332,5188,42.350776408333324,-71.08186874464286,2-26-28-37-53-6-70-73-8,true
5188.40333,5188,42.33907165624999,-71.078014546875,2-26-28-37-53-6-70-73-8,true
5188.40341,5188,42.3143394074074,-71.06142457407408,26-28-37-53-6-70-8,true
5188.40342,5188,42.259648,-70.99959199999999,26-28-37-53-6-70-73-8,true
5188.40351,5188,42.34561955555555,-71.07559350496034,26-28-37-53-6-70-73-8,true
5188.40352,5188,42.359976592592595,-71.08411221296296,26-28-37-53-6-70-73-8,true
5188.40353,5188,42.35053453030303,-71.0787976417749,26-28-37-6-70-73-8,true
5188.40421,5188,42.367256250000004,-71.0817942857143,8,true
5188.40422,5188,42.3579806875,-71.06725083035715,8,true
5188.40423,5188,42.341571375,-71.06142166071429,26-70-8,true
5188.40472,5188,42.35492666666667,-71.01883777777778,26-28,true
5188.40473,5188,42.311544,-71.044126,53-70-73-8,true
5188.40481,5188,0,0,26,
5188.40482,5188,42.33868690476191,-71.00181976190476,26-53-70-8,true
5188.40761,5188,42.36475,-71.079395,26-70-8,true
5188.40762,5188,42.35558,-71.092245,2-26-28-37-53-6-70-73-8,true
5188.40763,5188,42.35803666666667,-71.08698666666668,2-26-28-37-53-6-70-73-8,true
5188.40771,5188,42.359213629629636,-71.08012843981481,26-37-6-8,true
5188.40772,5188,42.35540688888889,-71.04852166666666,26-28-37-6-70-8,true
5188.40773,5188,42.35845066666667,-71.07614466666668,26-28-37-6-70-8,true
5188.40781,5188,42.328264488095236,-71.06183449404762,26-28-53-6-70-73-8,true
5188.40782,5188,42.36752,-71.089735,2-26-28-37-53-6-70-73-8,true
5188.40783,5188,42.348977500000004,-71.095935,2-26-28-37-53-6-70-73-8,true
5188.40791,5188,42.36726,-71.07241,26-28-37-53-6-70-73-8,true
5188.40792,5188,42.357455300000005,-71.08257935,26-28-37-53-6-70-73-8,true
5188.40793,5188,42.34738,-71.09206,2-26-28-37-53-6-70-73-8,true
5188.40801,5188,42.33363344117647,-71.07356034803922,26-28-37-53-6-70-73-8,true
5188.40802,5188,42.259519999999995,-71.016685,26-28-53-6-70-73-8,true
5188.40803,5188,42.36226666666666,-71.10672333333333,26-28-37-53-6-70-73-8,true
5188.40811,5188,42.3575675,-71.09225875000001,2-26-28-37-53-6-70-73-8,true
5188.40812,5188,42.35403938095238,-71.08770370238095,26-28-37-53-6-70-8,true
5188.40813,5188,42.351245,-71.0905175,26-28-37-53-6-70-73-8,true
5188.40821,5188,42.34461,-71.05593200000001,26-37-53-6-70-73-8,true
5188.40822,5188,42.35382222222222,-71.06676122222223,53-6-73-8,true
5188.40823,5188,42.349336666666666,-71.05461666666667,26-37-53-6-70-73-8,true
5188.40831,5188,42.33269332592593,-71.01763428888889,26-37-70,true
5188.40832,5188,42.345560000000006,-71.048666,26-6-70-73-8,true
5188.40833,5188,42.355050183950624,-71.0605048074074,26-37-6,true
5188.40841,5188,42.36055022222222,-71.07421822222223,26-37-6-70-8,true
5188.40842,5188,42.35357994872135,-71.06296785362434,26-6,true
5188.40843,5188,42.35210971349206,-71.06543089984127,26-37-6-8,true
5188.40851,5188,42.34955013888889,-71.0589009888889,70-73-8,true
5188.40852,5188,42.335678433333335,-71.04203211333333,6-70-73-8,true
5188.40853,5188,42.35420833333334,-71.06424473333334,26-37-6-70-73-8,true
5188.40861,5188,42.359425,-71.07276,26-37-53-6-70-73-8,true
5188.40862,5188,42.35041,-71.065505,26-37-53-6-70-73-8,true
5188.40863,5188,42.355644000000005,-71.083408,2-26-28-37-53-6-70-73-8,true
5188.40891,5188,42.34772554761904,-71.08603629761905,26-37-53-6-70-73-8,true
5188.40892,5188,42.325453949999996,-71.06716554166667,26-28-37-53-6-70-73-8,true
5188.40893,5188,42.33267439852292,-71.07441131955467,26-6-8,true
5188.40981,5188,0,0,70-8,
5188.40982,5188,0,0,70-8,
5188.40983,5188,0,0,6-8,
5188.42121,5188,42.31138527777778,-70.96205694444444,26-28-53-6-70-8,true
5188.42122,5188,42.220185,-70.88809499999999,26-28-53-6-70-8,true
5188.42123,5188,42.30015686666667,-70.9833382,26-28-53-6-70-8,true
5188.42131,5188,42.363126666666666,-71.02560333333334,26-28-53-6-70-8,true
5188.42132,5188,42.36241666666667,-71.02695666666666,26-28-70-8,true
5188.42133,5188,0,0,26-28-70-8,
5188.42151,5188,42.34697333333334,-71.05527433333334,73-8,true
5188.42152,5188,42.34809472222223,-71.05831047222223,70-8,true
5188.42153,5188,0,0,6,
5188.42161,5188,42.343135000000004,-71.07634,26-28-53-6-70-73-8,true
5188.42162,5188,42.333353024509805,-71.0700130269608,6-70-73,true
5188.42163,5188,42.231869999999994,-70.97315666666667,26-28-70,true
5188.42171,5188,42.36595,-71.081675,2-26-28-37-53-6-70-73-8,true
5188.42173,5188,42.327901712742495,-71.06839057186949,70-8,true
5188.42212,5188,42.36266916666667,-71.08545696428573,28-8,true
5188.42221,5188,42.35236311111111,-71.02089866666665,26-28-53-6-70-8,true
5188.42222,5188,42.25841366666666,-70.95471033333332,26-28-70-8,true
5188.42223,5188,42.2823975,-70.9720135,26-28-70-73-8,true
5188.42251,5188,42.346152992063494,-71.06695004404763,26-37-53-6-70-8,true
5188.42252,5188,42.351616333333325,-71.06930433333333,26-37-53-6-70-8,true
5188.42253,5188,42.33263430952381,-71.06730106547619,26-28-37-53-6-70-73-8,true
5188.42721,5188,0,0,6,
5188.43031,5188,42.36741333333333,-71.10719333333334,2-26-28-37-53-6-70-73-8,true
5188.43032,5188,42.36557666666666,-71.09927,26-28-37-53-6-70-73-8,true
5188.43033,5188,42.363569999999996,-71.11023,26-28-37-53-6-70-73-8,true
5188.43571,5188,42.35604166666667,-71.09082895833333,53-6-70-73-8,true
5188.43581,5188,42.31753221666667,-71.06345482500001,26-28-70,true
5188.43582,5188,42.31873105555555,-71.06310318055556,26-28-53-6-70-8,true
5188.43583,5188,42.315474761133146,-71.05895953593475,70,true
5188.43641,5188,42.368862529723295,-71.09728027102209,26-53-6-70-8,true
5188.43642,5188,42.36085371428572,-71.0874878452381,2-26-53-6-70-8,true
5188.43643,5188,42.36532778491509,-71.0952754264441,53-6-8,true
5188.44151,5188,42.36522000000001,-71.08205607142858,70-8,true
5188.44152,5188,42.36569000000001,-71.08471714285714,26-28-37-53-6-70-73-8,true
5188.44153,5188,42.364816777777776,-71.09387355555556,2-26-37-53,true
5188.46021,5188,42.329116064102564,-71.06716230128207,26-28-37-53-70-73-8,true
5188.46022,5188,42.31710125925926,-71.05685387962963,26-28-70-73-8,true
5188.46023,5188,42.319865560606054,-71.06382284090908,26-28-6-70-8,true
5188.46061,5188,42.33415567406344,-71.06906898301177,6-70,true
5188.46062,5188,0,0,6-70,
5188.46063,5188,42.32337403703704,-71.06504457407408,26-28-6,true
5188.46141,5188,42.323883636674275,-71.06610670638929,70,true
5188.46172,5188,42.36456,-71.018295,26-53-70,true
5188.46173,5188,42.36277166666667,-71.02628,53-6-70,true
5188.46361,5188,42.3235710490196,-71.0636860539216,26-28-37-53-6-70-73-8,true
5188.46362,5188,0,0,73,
5188.46363,5188,42.317486629629634,-71.05817017592594,26,true
5188.48001,5188,0,0,70-8,
5188.4801,5188,42.346586389682535,-71.0773725154762,53,true
5188.48031,5188,0,0,70-8,
5188.48041,5188,0,0,26-28-70-8,
5188.48051,5188,0,0,26-28-70-8,
5188.48061,5188,0,0,70-8,
5188.48071,5188,0,0,70-8,
5188.48091,5188,0,0,70-8,
5188.48131,5188,42.35504183068783,-71.0672676739418,26-37-53-6-70-73,true
5188.48132,5188,0,0,6,
5188.48141,5188,0,0,26-28,
5188.48151,5188,42.35552066666666,-71.07103216666667,26-28-37-6-70,true
5188.48161,5188,42.36083027777778,-71.07471777777778,26-37-53-6-70-73-8,true
5188.48231,5188,42.331641766666664,-71.00447076666667,26-70,true
5188.48241,5188,0,0,26-70,
5188.48251,5188,0,0,26-70,
5188.48261,5188,0,0,26-70,
5188.48281,5188,0,0,53-6-70,
5188.48291,5188,0,0,26-28-53-6-70,
5188.48292,5188,0,0,26-28,
5188.48311,5188,42.35286282222222,-71.06689168888889,26-28-37-53-6-70-73-8,true
5188.48321,5188,42.362235555555564,-71.07667555555555,26-28-37-53-6-70-73-8,true
5188.48421,5188,42.30736944444445,-71.04847333333333,70,true
5188.48431,5188,42.35476497222223,-71.09330681944445,26-53-70-8,true
5188.48432,5188,42.31796666666666,-71.06118083333332,26-53-70-8,true
5188.48441,5188,42.3532725,-71.094096875,70-8,true
5188.48442,5188,42.35440625,-71.09138812500001,70-8,true
5188.48461,5188,42.35094541666667,-71.06220341666668,26-37-53-6-73-8,true
5188.48462,5188,42.351368101851854,-71.06119376851852,37-6-73-8,true
5188.48471,5188,42.35370391666666,-71.06907241666667,26-53-6-70-73-8,true
5188.48472,5188,42.3549175,-71.0691325,6-70,true
5188.48481,5188,0,0,73,
5188.48491,5188,42.3565327622549,-71.08322276348039,6,true
5188.48492,5188,42.3455455245098,-71.0767105269608,6,true
5188.48511,5188,42.33821072751323,-70.99405723544973,53,true
5188.48531,5188,42.32124125,-70.98615208333334,26-28-8,true
5188.48541,5188,42.25902848816983,-70.95438705276253,28-6-70-8,true
5188.48721,5188,42.30639616666666,-71.054723,53-70-8,true
5188.48722,5188,42.34084,-71.103345,26-28-53-70-8,true
5188.48731,5188,42.359455555555556,-71.08620888888889,26-28-37-53-6-70-73-8,true
5188.48732,5188,42.36029222222223,-71.08388055555555,26-28-37-53-6-70-73-8,true
5188.48811,5188,42.25958517777777,-70.94204784444445,28-70,true
5188.60131,5188,42.34921611111111,-71.06134661111112,70-73-8,true
5188.60133,5188,0,0,6-70,
5188.60141,5188,0,0,73,
5188.60143,5188,0,0,73,
5188.60241,5188,42.307807499999996,-71.06409000000001,26-28-37-53-6-70-73-8,true
5188.60242,5188,42.3142175530303,-71.0634753409091,70,true
5188.60243,5188,42.320627606060604,-71.06286068181818,26-28-70,true
5188.60291,5188,42.367192233333334,-71.09787896666667,2-26-53-6-70-8,true
5188.60292,5188,42.33377921875,-71.076232640625,26-28-37-53-6-70-73-8,true
5188.60293,5188,42.3661703667636,-71.09930582402839,26-37-53-6-70-8,true
5188.60841,5188,42.35582402579365,-71.06936203323413,26-28-37-6-70-8,true
5188.60842,5188,42.34955014567902,-71.04679139259258,26-37-8,true
5188.60843,5188,42.34888832539683,-71.07856357738096,26-37-53-6-70-73-8,true
5188.61571,5188,42.36132681481482,-71.08006046990741,26-6-70-8,true
5188.61572,5188,42.36029033333334,-71.07836733333335,26-6-70-8,true
5188.61573,5188,42.36213,-71.08059000000002,26-6-70-8,true
5189.30021,5189,42.17657,-70.8861,28,
5189.40911,5189,42.2238,-71.02873,70-8,
5189.40912,5189,42.22165,-71.0257,8,
5189.40913,5189,42.21528,-71.04126,70-8,
5189.42351,5189,42.22351,-70.9659,70-8,
5189.42353,5189,42.22015,-70.97406,28-70,
5189.42383,5189,42.20076,-70.97645,70,
5189.42403,5189,42.16155,-71.11107,73,
5189.43672,5189,42.22801,-71.00671,8,
5189.43673,5189,42.23223,-71.01821,70-8,
5189.43722,5189,42.23861,-71.02528,70-8,
5189.43723,5189,42.24481,-71.03242,70-8,
5189.44201,5189,42.20685,-71.06043,70-8,
5189.44203,5189,42.20196,-71.08499,70-8,
5189.45231,5189,42.19809,-70.91439,70,
5189.45233,5189,42.18772,-70.93791,28,
5189.45313,5189,42.22022,-70.80213,70,
5189.45331,5189,42.16728,-71.04261,8,
5189.45513,5189,42.17918,-71.03321,8,
5189.45541,5189,42.20119,-71.02282,8,
5189.45542,5189,42.18645,-71.0201,8,
5189.45543,5189,42.19613,-71.05196,8,
5190.40151,5190,0,0,70,
5190.40152,5190,0,0,70,
5190.40153,5190,0,0,70,
5190.40172,5190,0,0,70-8,
5190.40173,5190,0,0,70-8,
5190.40181,5190,0,0,8,
5190.40182,5190,0,0,8,
5190.40183,5190,0,0,8,
5190.40191,5190,0,0,70-8,
5190.40192,5190,0,0,70-8,
5190.40211,5190,0,0,70,
5190.40212,5190,0,0,70,
5190.40221,5190,0,0,8,
5190.40222,5190,0,0,26-70-8,
5190.40223,5190,0,0,70-8,
5190.41441,5190,0,0,8,
5190.41443,5190,0,0,8,
5190.41452,5190,0,0,8,
5190.41453,5190,0,0,8,
5190.41622,5190,0,0,70-8,
5190.41952,5190,42.35090678571429,-71.01371154761904,26-8,true
5190.42042,5190,0,0,26,
5190.42772,5190,0,0,26,
5190.43521,5190,0,0,26,
5190.43532,5190,0,0,26,
5190.44232,5190,0,0,8,
5190.44233,5190,0,0,8,
5190.44341,5190,0,0,8,
5190.44932,5190,0,0,26,
5190.46621,5190,0,0,70,
5190.46622,5190,0,0,70-8,
5190.46762,5190,0,0,8,
5190.46763,5190,0,0,8,
5190.60672,5190,0,0,26,
5192.30381,5192,0,0,8,
5192.30382,5192,0,0,73,
5192.30383,5192,0,0,8,
5192.30461,5192,0,0,8,
5192.30462,5192,0,0,8,
5192.34052,5192,0,0,73,
5192.34281,5192,0,0,73,
5192.34283,5192,0,0,73,
5192.35681,5192,0,0,70,
5192.35682,5192,0,0,70,
5192.35683,5192,0,0,70,
5192.40062,5192,0,0,37-53-6-70-73,
5192.40063,5192,0,0,53,
5192.40071,5192,0,0,53-6-73,
5192.40072,5192,0,0,37-53-6-70-73-8,
5192.40073,5192,0,0,37-53-6-70-73-8,
5192.40111,5192,0,0,70,
5192.40112,5192,0,0,37-53-6-70-73,
5192.40931,5192,0,0,73,
5192.40932,5192,0,0,73,
5192.40972,5192,0,0,70-8,
5192.40973,5192,0,0,8,
5192.41081,5192,0,0,73-8,
5192.41082,5192,0,0,73-8,
5192.41121,5192,42.34481098213581,-71.08737151588653,53-70,true
5192.41122,5192,42.345564006117584,-71.08816777904389,53,true
5192.41123,5192,42.34631703009935,-71.08896404220123,53-70,true
5192.41133,5192,42.345986602805226,-71.08755021386894,70,true
5192.41191,5192,42.34988341754786,-71.09273526136344,53-70,true
5192.41193,5192,42.34515618641263,-71.08720744312497,53-70,true
5192.41251,5192,0,0,73,
5192.41291,5192,0,0,37-53-6-70-73,
5192.41321,5192,0,0,37-53-6-70-73-8,
5192.41322,5192,0,0,37-53-6-70-73,
5192.41323,5192,0,0,37-53-6-70-73-8,
5192.41341,5192,0,0,37-53-6-70-73-8,
5192.41343,5192,0,0,37-53-6-70-73,
5192.42273,5192,0,0,73,
5192.42421,5192,0,0,37-53-6-70-73,
5192.42431,5192,42.34512977543803,-71.08715870101477,53-70,true
5192.42432,5192,42.351653405784816,-71.09459649988948,53-70,true
5192.42433,5192,42.350422435548914,-71.09343577034245,70,true
5192.42441,5192,42.363875291010004,-71.10752618616559,37-53-6-73,true
5192.42442,5192,42.35771353985616,-71.09994781700401,37-53-6-70-73-8,true
5192.42443,5192,0,0,37-53-6-70-73-8,
5192.42461,5192,0,0,53,
5192.42463,5192,0,0,37-53-6-70-73,
5192.42491,5192,0,0,73-8,
5192.42492,5192,0,0,8,
5192.42501,5192,0,0,73,
5192.42502,5192,0,0,8,
5192.42503,5192,0,0,8,
5192.42521,5192,0,0,8,
5192.42522,5192,0,0,8,
5192.43101,5192,0,0,70,
5192.43102,5192,42.36373052715685,-71.108171295467,53-70,true
5192.43103,5192,42.35427075464633,-71.09777140567677,70,true
5192.43792,5192,0,0,70,
5192.43883,5192,42.34782307806289,-71.09055656851592,53-70,true
5192.43931,5192,0,0,8,
5192.43932,5192,0,0,8,
5192.43933,5192,0,0,8,
5192.44071,5192,0,0,37-53-6-70-73-8,
5192.44072,5192,0,0,37-53-6-70-73-8,
5192.44211,5192,0,0,70-8,
5192.44212,5192,0,0,70-73-8,
5192.44213,5192,0,0,70-73,
5192.44572,5192,42.35452784099848,-71.09790749848368,53-70,true
5192.44573,5192,42.364107039147726,-71.10856942704567,53,true
5192.45182,5192,0,0,26,
5192.45183,5192,0,0,73,
5192.45271,5192,0,0,37,
5192.45621,5192,42.357424012149835,-71.10123803560684,53-70,true
5192.45623,5192,42.35111749714282,-71.09430477574668,53-70,true
5192.45651,5192,42.35309062339165,-71.09625199918658,70,true
5192.45653,5192,0,0,53-70,
5192.46101,5192,0,0,37-53-6-70-73,
5192.46103,5192,0,0,53-70-73,
5192.46461,5192,42.34710278508184,-71.08929163018027,70,true
5192.46462,5192,42.352247033115475,-71.0954991704827,53-70,true
5192.46463,5192,42.3581770361316,-71.10203429876418,53-70,true
5192.47103,5192,0,0,73,
5192.47312,5192,0,0,37-53-6-70-73-8,
5192.47313,5192,0,0,37-53-6-70-73-8,
5193.40311,5193,42.37845,-71.09381,53-70-8,
5193.40312,5193,42.3716,-71.09081,53-70-8,
5193.40313,5193,42.37299,-71.10211,53-70-8,
5193.40331,5193,42.37049,-71.08733,53-70-8,
5193.40332,5193,42.36344,-71.08866,37-53-70-8,
5193.40333,5193,42.36595,-71.09959,37-53-70-8,
5193.40341,5193,42.35764,-71.10223,53-70-8,
5193.40342,5193,42.35343,-71.10379,53-70-8,
5193.40351,5193,42.36846,-71.07469,53-70-8,
5193.40352,5193,42.36606,-71.07013,53-70-8,
5193.40353,5193,42.36635,-71.07761,53-70-8,
5193.40401,5193,42.37638,-71.11878,37-53-8,
5193.40402,5193,42.373,-71.12028,37-53-70-8,
5193.40403,5193,42.37582,-71.12637,37-53-70-8,
5193.40421,5193,42.38869,-71.07184,8,
5193.40422,5193,42.37708,-71.07175,8,
5193.40423,5193,42.38423,-71.07868,53-70-8,
5193.40761,5193,42.36455,-71.06748,53-70-8,
5193.40762,5193,42.36107,-71.06592,53-70-8,
5193.40763,5193,42.36078,-71.07006,53-70-8,
5193.40772,5193,42.36264,-71.05802,8,
5193.40773,5193,42.36654,-71.06156,53-8,
5193.40781,5193,42.34959,-71.07222,53-8,
5193.40782,5193,42.34677,-71.07168,53-70-8,
5193.40783,5193,42.34791,-71.07734,53-70-8,
5193.40791,5193,42.35938,-71.0712842857143,53-70-8,true
5193.40792,5193,42.352785,-71.07222,53-8,true
5193.40793,5193,42.35347,-71.07534222222222,53-70-8,true
5193.40801,5193,42.34772,-71.09583,37-53-70-8,
5193.40802,5193,42.34492,-71.09639,53-70-8,
5193.40803,5193,42.34806,-71.10231,53-70-8,
5193.40811,5193,42.35201,-71.08123,53-70-8,
5193.40812,5193,42.35133,-71.07393,53-8,
5193.40813,5193,42.34899,-71.08119,53-70-8,
5193.40821,5193,42.35152,-71.05767,53-70,
5193.40822,5193,42.34793,-71.05897,53-70,
5193.40823,5193,42.34998,-71.06086,53,
5193.40832,5193,42.35638,-71.05199,53-70,
5193.40851,5193,42.35653,-71.05605,53,
5193.40852,5193,42.35399,-71.05541,53,
5193.40861,5193,42.35475,-71.06597,53-8,
5193.40862,5193,42.35119,-71.06463,53-8,
5193.40863,5193,42.35424,-71.07051,53-70-8,
5193.40871,5193,42.36879749999999,-71.120155,53-70-8,true
5193.40872,5193,42.359919090909095,-71.10666636363636,53-70-8,true
5193.40873,5193,42.362175530303034,-71.11431462121213,53-70,true
5193.40891,5193,42.35742,-71.12154,53-70-8,
5193.40892,5193,42.35036,-71.11123,53-70-8,
5193.40893,5193,42.35144,-71.12673,8,
5193.42111,5193,42.36626,-71.11133000000001,53-8,true
5193.42112,5193,42.36169725,-71.09878287500001,8,true
5193.42113,5193,42.36967,-71.11558416666666,37-53,true
5193.42131,5193,42.373,-71.03109,70-8,
5193.42132,5193,42.36753,-71.0283,8,
5193.42133,5193,42.37285,-71.03663,70-8,
5193.42161,5193,42.34977,-71.08328,53-70-8,true
5193.42162,5193,0,0,8,
5193.42163,5193,42.34710333333334,-71.09592333333335,53-70,true
5193.42171,5193,42.35467384615385,-71.08179846153847,37-53-70-8,true
5193.42173,5193,0,0,53,
5193.42212,5193,42.37846,-71.06137,8,
5193.42251,5193,42.35728,-71.05893,53,
5193.42252,5193,42.35466,-71.0603,53,
5193.42253,5193,42.35576,-71.06348,53-8,
5193.43021,5193,42.376099999999994,-71.122575,37-53-70-8,true
5193.43022,5193,42.36324,-71.10859333333333,53-70-8,true
5193.43023,5193,42.37003704216385,-71.11510455532715,37-53-70,true
5193.43031,5193,42.36775,-71.10628,53-70-8,
5193.43032,5193,42.36277,-71.09995,37-53-70-8,
5193.43033,5193,42.36391,-71.10505,53-70-8,
5193.43571,5193,42.3476,-71.0734,8,
5193.43581,5193,42.36078,-71.1053,53,true
5193.43582,5193,42.348784,-71.098748,53-8,true
5193.43583,5193,0,0,8,
5193.43641,5193,42.36918266666667,-71.09992600000001,53-70,true
5193.43642,5193,42.36524769230769,-71.09701307692308,53-8,true
5193.43643,5193,42.36787833333333,-71.10191666666667,53,true
5193.43781,5193,42.365424999999995,-71.10487833333333,37-53-70,true
5193.43782,5193,42.367396666666664,-71.12011333333334,37-53-70-8,true
5193.43783,5193,42.372634999999995,-71.1154111111111,37-53-8,true
5193.44151,5193,42.37582999999999,-71.0803827777778,53-8,true
5193.44152,5193,42.36742999999999,-71.08208555555558,53-70-8,true
5193.44153,5193,42.375975,-71.10105,53,true
5193.46021,5193,42.352701249999996,-71.09479250000001,53-70-8,true
5193.46022,5193,42.352355625,-71.08801125000001,8,true
5193.46131,5193,42.36817333333333,-71.11627166666668,53,true
5193.46132,5193,42.35781,-71.1161225,53-70-8,true
5193.46133,5193,42.360524999999996,-71.11235791666667,53-70,true
5193.46141,5193,0,0,8,
5193.46142,5193,0,0,53-70,
5193.46143,5193,0,0,70,
5193.46172,5193,42.37842,-71.02449,70,
5193.46231,5193,42.362944,-71.117206,53-70-8,true
5193.46232,5193,42.35810227272727,-71.11452804924242,8,true
5193.46233,5193,42.36243542424243,-71.1143546830808,8,true
5193.48001,5193,42.36515,-71.05137,70-8,
5193.48031,5193,42.37278,-71.03911,70-8,
5193.48041,5193,42.3674,-71.04606,8,
5193.48051,5193,42.37304,-71.03791,8,
5193.48161,5193,42.35356,-71.08297,53-8,
5193.48311,5193,42.35126,-71.08617,53-70,
5193.48321,5193,42.37703,-71.11518,53-70-8,
5193.48421,5193,42.34237,-71.08521,53,
5193.48431,5193,42.34911,-71.08882,53-70-8,
5193.48432,5193,42.34751,-71.0882,53-70-8,
5193.48441,5193,42.34993,-71.07746,53,
5193.48442,5193,42.34965,-71.07858,53,
5193.48721,5193,42.34867,-71.09555,53-8,
5193.48722,5193,42.34847,-71.09819,53-8,
5193.48731,5193,42.36105,-71.06875,70-8,
5193.48732,5193,42.36141,-71.07063,53-70-8,
5193.60241,5193,42.35024222222223,-71.08676666666668,37-53-70-8,true
5193.60242,5193,42.35139066417379,-71.08727627136753,70,true
5193.60243,5193,42.352539106125356,-71.08778587606838,53-70,true
5193.60291,5193,42.3735,-71.10829,53-70,
5193.60292,5193,42.36734,-71.10956,53-70-8,
5193.60293,5193,42.36895,-71.11243,53-70-8,
5193.60841,5193,42.36242,-71.05576,70-8,
5193.61081,5193,42.36463,-71.11447,53,
5193.61082,5193,42.36075,-71.11628,53,
5193.61083,5193,42.36466,-71.11857,53,
5193.61091,5193,42.34795,-71.10464,53,
5193.61092,5193,42.34581,-71.10523,53,
5193.61571,5193,42.3659,-71.06486,53-70-8,
5193.61573,5193,42.36542,-71.0649,53-8,
5194.40901,5194,0,0,70,
5194.40902,5194,0,0,70,
5194.40941,5194,42.31632,-71.09818,53-8,
5194.42121,5194,42.36882,-71.02102,70-8,
5194.42122,5194,42.3603,-71.01557,70-8,
5194.42123,5194,42.36538,-71.02203,70-8,
5194.42151,5194,42.33864,-71.06187,70-8,
5194.42153,5194,42.33845,-71.07026,8,
5194.42221,5194,42.35518,-71.03376,70-8,
5194.42222,5194,42.34547,-71.02887,70-8,
5194.42223,5194,42.34651,-71.0414,70-8,
5194.42301,5194,42.30018,-71.06001499999999,70,true
5194.43661,5194,42.25892,-71.0566,70,
5194.43851,5194,42.3571345,-71.08623575000001,70-8,true
5194.43853,5194,0,0,37-70,
5194.43861,5194,42.341208720588234,-71.08615417401961,8,true
5194.43863,5194,42.354437749999995,-71.08779377976192,8,true
5194.44141,5194,42.32283,-71.06402,70,
5194.46061,5194,42.33684,-71.07621,8,
5194.46062,5194,42.33131,-71.07611,8,
5194.46182,5194,0,0,70,
5194.46183,5194,0,0,70,
5194.46361,5194,42.33132,-71.09546,37-53-70-8,
5194.48061,5194,42.3872,-71.03428,70-8,
5194.48071,5194,42.36384,-71.0327,70-8,
5194.48091,5194,42.36669,-71.02508,70-8,
5194.48231,5194,42.35533,-71.06197,70-8,
5194.48241,5194,42.35769,-71.07758,70-8,
5194.48251,5194,42.35614,-71.08563,70-8,
5194.48261,5194,42.34649,-71.03878,70-8,
5194.48461,5194,42.35153,-71.06158,53-8,
5194.48462,5194,42.34997,-71.06087,53-8,
5194.48471,5194,42.35117,-71.06499,53-70-8,
5194.48472,5194,42.34965,-71.06602,70,
5194.48491,5194,42.34506,-71.07029,53,
5194.48511,5194,42.36669,-71.0196575,70-8,true
5194.48531,5194,42.36617,-71.01584,70,
5194.48541,5194,42.36307,-71.01831,70-8,
5194.60101,5194,42.3364,-71.05394,70,
5195.41792,5195,0,0,53,
5195.43651,5195,42.38134,-71.086245,53,true
7801.08041,7801,0,0,6,
7801.08061,7801,0,0,6,
7801.08062,7801,0,0,6,
7803.00322,7803,41.9842,-87.83677,6,
7803.00323,7803,41.98368,-87.84796,6,
7803.00332,7803,41.99033,-87.85624,6,
7803.00333,7803,41.98813,-87.86711,6,
7803.00341,7803,41.9845,-87.86561,6,
7803.00342,7803,41.98322,-87.8572,6,
7803.00343,7803,41.97759,-87.87621,6,
7803.00363,7803,41.97795,-87.90864,6,
7803.00364,7803,41.97929,-87.90736,6,
7803.00365,7803,41.98054,-87.89588,6,
7803.00366,7803,41.97642,-87.8993,6,
7803.32063,7803,41.98698,-87.88958,6,
7804.00191,7804,0,0,6,
7816.00283,7816,0,0,6,
7816.00892,7816,0,0,6,
7827.00013,7827,0,0,6,
7827.00921,7827,0,0,6,
7827.00922,7827,0,0,6,
7827.06712,7827,0,0,6,
7827.06713,7827,0,0,6,
7827.30212,7827,0,0,6,
7827.30213,7827,0,0,6,
7830.00301,7830,0,0,6,
7830.00302,7830,0,0,6,
7830.00311,7830,0,0,6,
7830.00313,7830,0,0,6,
7830.06282,7830,0,0,6,
7830.06283,7830,41.983700000000006,-87.84731,6,true
7830.08722,7830,0,0,6,
7830.08723,7830,0,0,6,
7830.31912,7830,0,0,6,
7830.31913,7830,0,0,6,
7830.43563,7830,0,0,6,
7838.00561,7838,41.92677,-87.65028,6,
7838.00562,7838,41.92331,-87.64652,6,
7838.00563,7838,41.92269,-87.64991,6,
7838.00581,7838,41.93634,-87.64508,6,
7838.00583,7838,41.93364,-87.64377,6,
7838.00591,7838,41.95155,-87.64763,6,
